age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
-0.01977573853456731,0.3949924608291502,-0.45148143407123786,0.0,0.0,-0.3780039811419373
1.248319428553385,0.6132997466799832,-1.290268580310272,0.0,0.0,-0.3780039811419373
-0.8651725165932022,1.799975807246231,1.2260928584068305,0.0,0.0,-0.3780039811419373
-0.1043154163404308,1.1839429749792434,1.6454864315263475,0.0,0.0,-0.3780039811419373
1.1637797507475214,0.3262785974347386,-0.45148143407123786,0.0,0.0,0.88465666370856
-0.6960931609814752,-0.45590811037523177,1.2260928584068305,0.0,0.0,-0.3780039811419373
-0.5270138053697482,0.2733698381955039,0.8066992852873134,0.0,0.0,2.147317308559057
-0.35793444975802124,0.736513179941848,-2.5484492996688233,0.0,0.0,0.88465666370856
-1.1187915500107926,-0.050091174648642565,-0.45148143407123786,0.0,0.0,-1.6406646259924347
-0.5270138053697482,0.0651338714297945,-0.45148143407123786,0.0,0.0,-0.3780039811419373
-0.01977573853456731,-1.742404676691989,-1.290268580310272,0.0,0.0,2.147317308559057
0.4029226504947501,1.2708424361307702,1.6454864315263475,0.0,0.0,0.88465666370856
-0.2733947719521578,-1.1935406759143086,-2.129055726549306,0.0,0.0,-0.3780039811419373
1.7555574953885658,-0.825365295268369,-0.45148143407123786,0.0,0.0,-0.3780039811419373
1.5019384619709755,0.40878330116730244,1.2260928584068305,0.0,0.0,-0.3780039811419373
-1.6260296168459736,-0.14693606339672902,-0.45148143407123786,0.0,0.0,-0.3780039811419373
0.910160717329931,0.14000497308306578,-0.45148143407123786,0.0,0.0,-0.3780039811419373
-1.2878709056225195,0.10959645625445957,0.8066992852873134,0.0,0.0,2.652381566499256
-1.54148993904011,0.9714495869639135,-0.0320878609517208,0.0,0.0,0.6321245347384605
-0.6960931609814752,-1.386887112987125,-0.0320878609517208,0.0,0.0,-0.3780039811419373
0.8256210395240675,0.7012521184631367,-1.290268580310272,0.0,0.0,-0.3780039811419373
-1.4569502612342464,0.18388387918802485,-0.0320878609517208,0.0,0.0,-0.3780039811419373
0.8256210395240675,0.9652923487050539,0.8066992852873134,0.0,0.0,-0.3780039811419373
1.248319428553385,-1.060084253355642,1.2260928584068305,0.0,0.0,-0.3780039811419373
-1.2033312278166561,-0.0932261765029959,1.2260928584068305,0.0,0.0,2.147317308559057
0.910160717329931,-0.9899054708215761,-0.45148143407123786,0.0,0.0,-0.3780039811419373
-1.1187915500107926,1.245721361821854,-0.45148143407123786,0.0,0.0,-1.6406646259924347
1.5864781397768388,1.7940932413260566,1.2260928584068305,0.0,0.0,-0.3780039811419373
1.248319428553385,-0.4208416084697559,-0.45148143407123786,0.0,0.0,-0.8830682390821362
0.4874623283006136,-0.6040366136919989,1.6454864315263475,0.0,0.0,-0.3780039811419373
0.23384329488302313,-0.9101932691989784,0.38730571216779625,0.0,0.0,-0.3780039811419373
-0.7806328387873387,1.0338345418877872,0.38730571216779625,0.0,0.0,0.37959240576836106
-1.1187915500107926,-1.703630098214263,-0.0320878609517208,0.0,0.0,-0.3780039811419373
0.4029226504947501,0.6507467421873975,-0.0320878609517208,0.0,0.0,-0.3780039811419373
0.6565416839123406,0.40666603522327077,-2.9678428727883404,0.0,0.0,-0.3780039811419373
-0.2733947719521578,-1.428076519109125,0.38730571216779625,0.0,0.0,-0.3780039811419373
0.23384329488302313,-0.3863816746455431,-0.45148143407123786,0.0,0.0,1.6422530506188584
0.8256210395240675,-0.3604251386397927,-0.45148143407123786,0.0,0.0,-0.3780039811419373
0.3183829726888866,-0.7381911617781569,2.4842735777653817,0.0,0.0,0.88465666370856
-0.18885509414629428,-0.2929358560886859,-0.45148143407123786,0.0,0.0,-0.3780039811419373
-0.8651725165932022,0.02337223126886712,-0.0320878609517208,0.0,0.0,-0.3780039811419373
1.248319428553385,-0.1291739188284201,-0.45148143407123786,0.0,0.0,-0.3780039811419373
0.910160717329931,0.12072068597120976,-0.0320878609517208,0.0,0.0,2.147317308559057
-0.6115534831756116,1.474546309308174,1.2260928584068305,0.0,0.0,-0.3780039811419373
-1.2878709056225195,0.34957996749986553,-0.0320878609517208,0.0,0.0,-0.3780039811419373
-0.9497121943990656,0.3752503864861522,-0.45148143407123786,0.0,0.0,-0.3780039811419373
0.14930361707715967,-1.7043282237417545,0.8066992852873134,0.0,0.0,-0.3780039811419373
-0.6115534831756116,-0.6318128539415386,-2.5484492996688233,0.0,0.0,-0.3780039811419373
1.1637797507475214,1.091618735138684,1.2260928584068305,0.0,0.0,-0.3780039811419373
0.6565416839123406,-1.4822556379147787,-0.45148143407123786,0.0,0.0,-0.3780039811419373
1.7555574953885658,-0.24257926066306779,-0.45148143407123786,0.0,0.0,1.6422530506188584
